city_id,time_utc,local_time,temperature,humidity,cloudiness_pc,wind_speed,precipitation_prob,rain_volume,snow_volume
2735943,1655413200,2022-06-16 21:00:00,20.42,78,50,3.2,0.33,0.18,0
2735943,1655424000,2022-06-17 00:00:00,19.45,85,45,1.89,0.03,0,0
2735943,1655434800,2022-06-17 03:00:00,18.18,92,63,1.57,0.03,0,0
2735943,1655445600,2022-06-17 06:00:00,18.43,90,79,1.76,0.2,0.17,0
2735943,1655456400,2022-06-17 09:00:00,21.47,75,100,2.12,0,0,0
2735943,1655467200,2022-06-17 12:00:00,21.96,73,100,2.53,0.2,0.36,0
2735943,1655478000,2022-06-17 15:00:00,23.64,67,97,4.23,0.06,0,0
2735943,1655488800,2022-06-17 18:00:00,21.38,74,64,3.95,0,0,0
2735943,1655499600,2022-06-17 21:00:00,18.71,87,36,2.54,0.06,0,0
2735943,1655510400,2022-06-18 00:00:00,18.11,90,52,0.91,0.33,0.25,0
2735943,1655521200,2022-06-18 03:00:00,17.52,91,24,2.01,0.11,0,0
2735943,1655532000,2022-06-18 06:00:00,17.25,91,36,2.56,0.05,0,0
2735943,1655542800,2022-06-18 09:00:00,19.71,72,7,4.24,0,0,0
2735943,1655553600,2022-06-18 12:00:00,21.07,66,4,6.19,0,0,0
2735943,1655564400,2022-06-18 15:00:00,20.84,65,2,5.56,0,0,0
2735943,1655575200,2022-06-18 18:00:00,19.57,71,1,5.07,0,0,0
2735943,1655586000,2022-06-18 21:00:00,17.6,83,0,4.21,0.03,0,0
2735943,1655596800,2022-06-19 00:00:00,16.84,88,8,4.75,0.21,0.13,0
2735943,1655607600,2022-06-19 03:00:00,17.06,88,84,5.06,0.35,0.14,0
2735943,1655618400,2022-06-19 06:00:00,17.22,91,92,4.88,0.47,0.46,0
2735943,1655629200,2022-06-19 09:00:00,18.89,83,71,4.49,0.64,0.53,0
2735943,1655640000,2022-06-19 12:00:00,20.76,71,69,3.96,0.72,0.35,0
2735943,1655650800,2022-06-19 15:00:00,21.41,69,44,4.16,0,0,0
2735943,1655661600,2022-06-19 18:00:00,20.05,75,27,3.2,0,0,0
2735943,1655672400,2022-06-19 21:00:00,17.81,86,37,2.45,0,0,0
2735943,1655683200,2022-06-20 00:00:00,16.87,87,58,2.2,0,0,0
2735943,1655694000,2022-06-20 03:00:00,16.14,88,10,1.66,0,0,0
2735943,1655704800,2022-06-20 06:00:00,16.08,85,41,1.44,0,0,0
